workerid,proliferate.condition,answerer gender,character_type,crit_trial_number,fill_trial_number,image1,image2,item,maximum,minimum,minute,name1,name2,questioner gender,stakes,time,trial_number,trial_time_minutes,trial_type,error
654,condition1,female,nerd,3,NA,nerd_guy2,nerd_girl2,bank_crit,10,-5,none,Shawn,Jessie,male,high,8:00,4,0.5058333333333334,crit,
654,condition1,female,fill,NA,2,filler_girl1,filler_girl4,coffee_fill,20,-20,20,Riley,Casey,female,high,none,5,0.3426166666666667,fill,
654,condition1,male,fill,NA,3,filler_guy2,filler_guy4,store_fill,5,-5,5,Taylor,Quinn,male,high,none,6,0.3209166666666667,fill,
654,condition1,female,fill,NA,4,filler_guy3,filler_girl3,phone_fill,5,-5,15,Sam,Dakota,male,low,none,7,0.8453,fill,
654,condition1,female,hippie,4,NA,hippie_girl2,hippie_girl1,premiere_crit,10,-5,none,Kendall,Jamie,female,low,9:30,8,0.3646333333333333,crit,
710,condition1,female,nerd,1,NA,nerd_guy2,nerd_girl2,airport_crit,0,-10,none,Jamie,Jessie,male,low,3:00,1,0.47178333333333333,crit,
710,condition1,female,fill,NA,1,filler_guy4,filler_girl4,store_fill,1,-15,15,Devin,Casey,male,high,none,2,0.43995,fill,
710,condition1,male,fill,NA,2,filler_guy3,filler_guy2,restaurant_fill,8,-2,20,Shawn,Taylor,male,low,none,3,0.2253,fill,
710,condition1,female,nerd,2,NA,nerd_guy1,nerd_girl1,shopping_crit,5,-4,none,Kendall,Sam,male,high,8:00,4,0.27666666666666667,crit,
710,condition1,female,fill,NA,3,filler_guy1,filler_girl1,phone_fill,7,-10,5,Ash,Dakota,male,low,none,5,0.17196666666666666,fill,
710,condition1,female,fill,NA,4,filler_girl2,filler_girl3,coffee_fill,7,-9,10,Morgan,Quinn,female,high,none,6,0.19003333333333333,fill,
710,condition1,male,hippie,3,NA,hippie_girl1,hippie_guy1,bank_crit,4,-6,none,Riley,Alex,female,high,9:30,7,0.2276,crit,
710,condition1,female,hippie,4,NA,hippie_guy2,hippie_girl2,premiere_crit,5,-5,none,Skyler,Jordan,male,low,1:30,8,0.2231,crit,
775,condition1,male,hippie,1,NA,hippie_guy1,hippie_guy2,shopping_crit,0,-5,none,Kendall,Ash,male,high,8:00,1,0.43751666666666666,crit,
775,condition1,male,fill,NA,1,filler_girl2,filler_guy1,phone_fill,20,-20,20,Skyler,Riley,female,low,none,2,0.2577833333333333,fill,
775,condition1,female,hippie,2,NA,hippie_girl2,hippie_girl1,premiere_crit,0,-10,none,Casey,Devin,female,low,9:30,3,0.17291666666666666,crit,
775,condition1,male,nerd,3,NA,nerd_guy1,nerd_guy2,airport_crit,0,-10,none,Sam,Taylor,male,low,3:00,4,0.15666666666666668,crit,
775,condition1,female,fill,NA,2,filler_guy2,filler_girl4,coffee_fill,10,-20,10,Jessie,Shawn,male,high,none,5,0.18811666666666663,fill,
775,condition1,male,fill,NA,3,filler_girl3,filler_guy3,store_fill,11,-10,5,Quinn,Alex,female,high,none,6,0.1693666666666667,fill,
775,condition1,female,nerd,4,NA,nerd_girl1,nerd_girl2,bank_crit,0,-10,none,Dakota,Jamie,female,high,1:30,7,0.19538333333333333,crit,
775,condition1,female,fill,NA,4,filler_guy4,filler_girl1,restaurant_fill,10,-16,15,Jordan,Morgan,male,low,none,8,0.15365,fill,
740,condition1,male,fill,NA,1,filler_guy4,filler_guy3,restaurant_fill,0,0,15,Dakota,Sam,male,low,none,1,0.21491666666666667,fill,
740,condition1,female,fill,NA,2,filler_girl4,filler_girl2,coffee_fill,0,0,5,Jordan,Kendall,female,high,none,2,0.08958333333333333,fill,
740,condition1,female,fill,NA,3,filler_guy2,filler_girl3,phone_fill,0,0,20,Ash,Devin,male,low,none,3,0.09641666666666666,fill,
740,condition1,male,nerd,1,NA,nerd_guy1,nerd_guy2,bank_crit,0,0,none,Shawn,Taylor,male,high,9:30,4,0.08858333333333333,crit,
740,condition1,female,nerd,2,NA,nerd_girl2,nerd_girl1,airport_crit,0,0,none,Alex,Jamie,female,low,8:00,5,0.08156666666666666,crit,
740,condition1,male,hippie,3,NA,hippie_girl2,hippie_guy1,premiere_crit,0,0,none,Quinn,Riley,female,low,3:00,6,0.08705,crit,
740,condition1,male,hippie,4,NA,hippie_girl1,hippie_guy2,shopping_crit,0,0,none,Morgan,Casey,female,high,1:30,7,0.06858333333333333,crit,
740,condition1,male,fill,NA,4,filler_girl1,filler_guy1,store_fill,0,0,10,Skyler,Jessie,female,high,none,8,0.07691666666666666,fill,
856,condition1,female,fill,NA,1,filler_girl4,filler_girl2,restaurant_fill,20,-20,10,Jordan,Skyler,female,low,none,1,0.2651833333333333,fill,
856,condition1,female,nerd,1,NA,nerd_guy2,nerd_girl2,bank_crit,1,-1,none,Sam,Devin,male,high,8:00,2,0.3701333333333333,crit,
856,condition1,male,fill,NA,2,filler_guy3,filler_guy4,phone_fill,20,-20,20,Quinn,Morgan,male,low,none,3,0.3315166666666667,fill,
856,condition1,male,hippie,2,NA,hippie_guy1,hippie_guy2,shopping_crit,1,-2,none,Casey,Jessie,male,high,3:00,4,0.15786666666666666,crit,
856,condition1,male,fill,NA,3,filler_girl1,filler_guy1,store_fill,6,-11,5,Shawn,Alex,female,high,none,5,0.2786666666666667,fill,
856,condition1,male,fill,NA,4,filler_girl3,filler_guy2,coffee_fill,20,-20,15,Dakota,Riley,female,high,none,6,0.18666666666666668,fill,
856,condition1,male,nerd,3,NA,nerd_girl1,nerd_guy1,airport_crit,1,-2,none,Taylor,Ash,female,low,9:30,7,0.49068333333333336,crit,
856,condition1,female,hippie,4,NA,hippie_girl2,hippie_girl1,premiere_crit,1,-1,none,Jamie,Kendall,female,low,1:30,8,0.30478333333333335,crit,
908,condition1,female,hippie,1,NA,hippie_guy2,hippie_girl2,bank_crit,5,-5,none,Skyler,Riley,male,high,1:30,1,0.24735,crit,
908,condition1,male,nerd,2,NA,nerd_girl2,nerd_guy2,shopping_crit,5,-5,none,Casey,Shawn,female,high,8:00,2,0.15983333333333333,crit,
908,condition1,male,fill,NA,1,filler_girl4,filler_guy1,coffee_fill,14,-15,10,Alex,Morgan,female,high,none,3,0.1684,fill,
908,condition1,female,fill,NA,2,filler_girl3,filler_girl1,store_fill,19,-20,20,Jordan,Jamie,female,high,none,4,0.13216666666666663,fill,
908,condition1,female,hippie,3,NA,hippie_guy1,hippie_girl1,premiere_crit,4,-6,none,Kendall,Devin,male,low,9:30,5,0.14725,crit,
908,condition1,male,fill,NA,3,filler_girl2,filler_guy3,phone_fill,20,-20,15,Sam,Jessie,female,low,none,6,0.11388333333333334,fill,
908,condition1,male,nerd,4,NA,nerd_girl1,nerd_guy1,airport_crit,4,-5,none,Dakota,Ash,female,low,3:00,7,0.15923333333333334,crit,
908,condition1,male,fill,NA,4,filler_guy2,filler_guy4,restaurant_fill,16,-11,5,Taylor,Quinn,male,low,none,8,0.15175,fill,
683,condition1,male,fill,NA,1,filler_guy1,filler_guy4,restaurant_fill,0,-5,5,Casey,Taylor,male,low,none,1,0.5707833333333333,fill,
683,condition1,female,hippie,1,NA,hippie_guy2,hippie_girl1,bank_crit,-1,-10,none,Kendall,Dakota,male,high,3:00,2,0.38338333333333335,crit,
683,condition1,female,nerd,2,NA,nerd_guy2,nerd_girl2,airport_crit,0,-5,none,Sam,Jessie,male,low,9:30,3,0.39925,crit,
683,condition1,female,fill,NA,2,filler_guy2,filler_girl1,coffee_fill,2,-11,10,Quinn,Alex,male,high,none,4,0.6553,fill,
683,condition1,female,fill,NA,3,filler_guy3,filler_girl4,store_fill,0,-20,20,Ash,Jordan,male,high,none,5,0.18598333333333333,fill,
683,condition1,female,nerd,3,NA,nerd_guy1,nerd_girl1,premiere_crit,5,-10,none,Skyler,Riley,male,low,8:00,6,0.3886333333333334,crit,
683,condition1,male,hippie,4,NA,hippie_girl2,hippie_guy1,shopping_crit,0,-5,none,Devin,Morgan,female,high,1:30,7,0.2672333333333333,crit,
683,condition1,female,fill,NA,4,filler_girl3,filler_girl2,phone_fill,10,-10,15,Shawn,Jamie,female,low,none,8,0.2718833333333333,fill,
941,condition1,female,hippie,1,NA,hippie_guy2,hippie_girl1,airport_crit,4,-8,none,Sam,Alex,male,low,1:30,1,0.5226166666666666,crit,
941,condition1,male,nerd,2,NA,nerd_girl2,nerd_guy1,shopping_crit,1,-3,none,Shawn,Devin,female,high,3:00,2,0.32908333333333334,crit,
941,condition1,male,fill,NA,1,filler_guy2,filler_guy3,phone_fill,12,-11,5,Jordan,Dakota,male,low,none,3,0.23398333333333332,fill,
941,condition1,male,fill,NA,2,filler_girl1,filler_guy1,restaurant_fill,13,-13,10,Kendall,Jessie,female,low,none,4,0.16933333333333334,fill,
941,condition1,female,fill,NA,3,filler_girl2,filler_girl3,store_fill,2,-17,20,Taylor,Casey,female,high,none,5,0.3385666666666667,fill,
941,condition1,female,fill,NA,4,filler_guy4,filler_girl4,coffee_fill,5,-14,15,Skyler,Riley,male,high,none,6,0.24036666666666667,fill,
941,condition1,female,nerd,3,NA,nerd_guy2,nerd_girl1,premiere_crit,12,-11,none,Quinn,Morgan,male,low,8:00,7,0.18278333333333333,crit,
941,condition1,female,hippie,4,NA,hippie_guy1,hippie_girl2,bank_crit,8,-7,none,Ash,Jamie,male,high,9:30,8,0.2613666666666667,crit,
609,condition1,male,hippie,1,NA,hippie_girl2,hippie_guy1,premiere_crit,5,0,none,Ash,Jessie,female,low,3:00,1,0.37325,crit,
609,condition1,female,nerd,2,NA,nerd_girl1,nerd_girl2,shopping_crit,5,-5,none,Sam,Kendall,female,high,9:30,2,0.4119,crit,
609,condition1,female,fill,NA,1,filler_guy2,filler_girl3,phone_fill,11,-20,20,Alex,Skyler,male,low,none,3,0.2777833333333333,fill,
609,condition1,male,nerd,3,NA,nerd_guy1,nerd_guy2,bank_crit,0,0,none,Jamie,Dakota,male,high,1:30,4,0.31135,crit,
609,condition1,male,fill,NA,2,filler_guy4,filler_guy3,coffee_fill,20,-20,10,Taylor,Shawn,male,high,none,5,0.2539,fill,
609,condition1,female,fill,NA,3,filler_girl4,filler_girl1,restaurant_fill,20,-20,15,Quinn,Devin,female,low,none,6,0.10706666666666668,fill,
609,condition1,female,hippie,4,NA,hippie_guy2,hippie_girl1,airport_crit,5,-5,none,Morgan,Jordan,male,low,8:00,7,0.28351666666666664,crit,
609,condition1,female,fill,NA,4,filler_guy1,filler_girl2,store_fill,10,-10,5,Riley,Casey,male,high,none,8,0.15083333333333335,fill,
880,condition1,female,hippie,1,NA,hippie_girl2,hippie_girl1,shopping_crit,4,-4,none,Sam,Skyler,female,high,3:00,1,1.3793166666666667,crit,
880,condition1,female,fill,NA,1,filler_guy3,filler_girl3,phone_fill,0,0,5,Casey,Jamie,male,low,none,2,0.21306666666666663,fill,
880,condition1,female,fill,NA,2,filler_guy1,filler_girl2,coffee_fill,7,6,10,Devin,Jordan,male,high,none,3,0.10836666666666668,fill,
880,condition1,male,fill,NA,3,filler_girl4,filler_guy2,store_fill,0,4,20,Riley,Jessie,female,high,none,4,0.1792,fill,
880,condition1,female,nerd,2,NA,nerd_guy1,nerd_girl2,premiere_crit,4,4,none,Alex,Morgan,male,low,1:30,5,0.11893333333333334,crit,
880,condition1,male,nerd,3,NA,nerd_girl1,nerd_guy2,bank_crit,11,8,none,Taylor,Ash,female,high,8:00,6,0.17175,crit,
880,condition1,male,hippie,4,NA,hippie_guy2,hippie_guy1,airport_crit,8,4,none,Shawn,Quinn,male,low,9:30,7,0.10986666666666668,crit,
880,condition1,male,fill,NA,4,filler_girl1,filler_guy4,restaurant_fill,-3,-5,15,Dakota,Kendall,female,low,none,8,0.15625,fill,
651,condition1,male,hippie,1,NA,hippie_girl1,hippie_guy1,premiere_crit,0,0,none,Shawn,Jamie,female,low,3:00,1,0.6966333333333333,crit,
651,condition1,male,hippie,2,NA,hippie_girl2,hippie_guy2,bank_crit,1,-1,none,Morgan,Ash,female,high,8:00,2,0.5275833333333333,crit,
651,condition1,male,fill,NA,1,filler_girl2,filler_guy4,store_fill,0,0,15,Kendall,Jessie,female,high,none,3,0.6765166666666667,fill,
651,condition1,male,nerd,3,NA,nerd_girl1,nerd_guy2,shopping_crit,0,0,none,Dakota,Skyler,female,high,9:30,4,0.34321666666666667,crit,
651,condition1,female,nerd,4,NA,nerd_guy1,nerd_girl2,airport_crit,0,0,none,Alex,Quinn,male,low,1:30,5,0.28573333333333334,crit,
651,condition1,female,fill,NA,2,filler_girl1,filler_girl4,coffee_fill,0,0,5,Casey,Riley,female,high,none,6,0.30056666666666665,fill,
651,condition1,male,fill,NA,3,filler_guy1,filler_guy3,restaurant_fill,0,0,10,Taylor,Devin,male,low,none,7,0.26126666666666665,fill,
651,condition1,female,fill,NA,4,filler_guy2,filler_girl3,phone_fill,0,0,20,Jordan,Sam,male,low,none,8,0.26455,fill,
692,condition1,female,fill,NA,1,filler_guy2,filler_girl2,phone_fill,20,-5,5,Alex,Skyler,male,low,none,1,0.6091166666666666,fill,
692,condition1,male,fill,NA,2,filler_guy4,filler_guy1,restaurant_fill,10,-20,20,Shawn,Devin,male,low,none,2,0.47195,fill,
692,condition1,male,hippie,1,NA,hippie_girl1,hippie_guy1,airport_crit,5,-5,none,Sam,Jamie,female,low,1:30,3,0.5214666666666666,crit,
692,condition1,male,nerd,2,NA,nerd_girl2,nerd_guy2,shopping_crit,5,-5,none,Jessie,Taylor,female,high,9:30,4,0.51215,crit,
692,condition1,female,hippie,3,NA,hippie_guy2,hippie_girl2,premiere_crit,5,-5,none,Kendall,Riley,male,low,8:00,5,0.4775,crit,
692,condition1,female,fill,NA,3,filler_girl4,filler_girl3,coffee_fill,20,-15,10,Dakota,Quinn,female,high,none,6,0.44335,fill,
692,condition1,male,nerd,4,NA,nerd_girl1,nerd_guy1,bank_crit,5,-5,none,Casey,Jordan,female,high,3:00,7,0.34521666666666667,crit,
692,condition1,male,fill,NA,4,filler_girl1,filler_guy3,store_fill,10,-11,15,Morgan,Ash,female,high,none,8,0.33218333333333333,fill,
897,condition1,female,hippie,1,NA,hippie_girl2,hippie_girl1,premiere_crit,5,0,none,Kendall,Shawn,female,low,3:00,1,0.40098333333333336,crit,
897,condition1,male,hippie,2,NA,hippie_guy1,hippie_guy2,shopping_crit,5,-10,none,Devin,Dakota,male,high,9:30,2,0.26193333333333335,crit,
897,condition1,female,nerd,3,NA,nerd_guy1,nerd_girl1,bank_crit,9,-10,none,Quinn,Alex,male,high,8:00,3,0.38493333333333335,crit,
897,condition1,male,fill,NA,1,filler_girl1,filler_guy2,coffee_fill,19,0,10,Riley,Skyler,female,high,none,4,0.29425,fill,
897,condition1,female,nerd,4,NA,nerd_guy2,nerd_girl2,airport_crit,10,-10,none,Casey,Taylor,male,low,1:30,5,0.23346666666666663,crit,
897,condition1,female,fill,NA,2,filler_guy1,filler_girl3,restaurant_fill,19,-19,20,Sam,Jordan,male,low,none,6,0.24333333333333337,fill,
897,condition1,female,fill,NA,3,filler_girl4,filler_girl2,phone_fill,20,-19,15,Jessie,Ash,female,low,none,7,0.25606666666666666,fill,
897,condition1,male,fill,NA,4,filler_guy4,filler_guy3,store_fill,10,-11,5,Morgan,Jamie,male,high,none,8,0.2298,fill,
811,condition1,male,hippie,1,NA,hippie_girl2,hippie_guy1,premiere_crit,0,-1,none,Quinn,Taylor,female,low,1:30,1,1.7467833333333334,crit,
811,condition1,female,hippie,2,NA,hippie_guy2,hippie_girl1,bank_crit,0,-2,none,Sam,Dakota,male,high,8:00,2,0.8377666666666667,crit,
811,condition1,male,fill,NA,1,filler_guy1,filler_guy3,phone_fill,6,-5,5,Kendall,Alex,male,low,none,3,0.5862666666666667,fill,
811,condition1,female,fill,NA,2,filler_girl1,filler_girl4,store_fill,9,-7,10,Riley,Ash,female,high,none,4,0.3824166666666667,fill,
811,condition1,male,nerd,3,NA,nerd_girl1,nerd_guy2,shopping_crit,1,-1,none,Jessie,Morgan,female,high,9:30,5,0.4174,crit,
811,condition1,female,fill,NA,3,filler_girl3,filler_girl2,coffee_fill,8,-7,20,Skyler,Devin,female,high,none,6,0.38921666666666666,fill,
811,condition1,female,nerd,4,NA,nerd_guy1,nerd_girl2,airport_crit,0,-1,none,Jamie,Jordan,male,low,3:00,7,0.7983166666666667,crit,
811,condition1,male,fill,NA,4,filler_guy2,filler_guy4,restaurant_fill,3,-4,15,Shawn,Casey,male,low,none,8,0.337,fill,
778,condition1,female,fill,NA,1,filler_girl3,filler_girl2,restaurant_fill,6,-7,5,Morgan,Jordan,female,low,none,1,0.3147333333333333,fill,
778,condition1,female,nerd,1,NA,nerd_guy2,nerd_girl2,premiere_crit,0,-5,none,Jessie,Taylor,male,low,9:30,2,0.4507,crit,
778,condition1,male,fill,NA,2,filler_girl1,filler_guy2,coffee_fill,1,-12,10,Alex,Jamie,female,high,none,3,0.14246666666666666,fill,
778,condition1,male,hippie,2,NA,hippie_girl1,hippie_guy2,airport_crit,3,-8,none,Kendall,Quinn,female,low,1:30,4,0.11295,crit,
778,condition1,male,fill,NA,3,filler_guy4,filler_guy1,phone_fill,7,-9,15,Skyler,Ash,male,low,none,5,0.16928333333333334,fill,
778,condition1,female,nerd,3,NA,nerd_guy1,nerd_girl1,shopping_crit,0,-3,none,Devin,Sam,male,high,8:00,6,0.10221666666666666,crit,
778,condition1,female,hippie,4,NA,hippie_guy1,hippie_girl2,bank_crit,6,-7,none,Dakota,Shawn,male,high,3:00,7,0.11858333333333332,crit,
778,condition1,male,fill,NA,4,filler_girl4,filler_guy3,store_fill,9,-4,20,Riley,Casey,female,high,none,8,0.09638333333333332,fill,
757,condition1,female,fill,NA,1,filler_guy2,filler_girl4,restaurant_fill,5,-6,5,Alex,Kendall,male,low,none,1,0.34545,fill,
757,condition1,male,nerd,1,NA,nerd_guy2,nerd_guy1,bank_crit,5,-5,none,Devin,Jamie,male,high,9:30,2,0.3327833333333333,crit,
757,condition1,male,fill,NA,2,filler_guy3,filler_guy1,phone_fill,5,-14,10,Skyler,Morgan,male,low,none,3,0.34223333333333333,fill,
757,condition1,female,nerd,2,NA,nerd_girl2,nerd_girl1,airport_crit,3,-9,none,Casey,Jordan,female,low,3:00,4,0.18676666666666664,crit,
757,condition1,female,fill,NA,3,filler_girl3,filler_girl1,store_fill,5,-5,15,Quinn,Dakota,female,high,none,5,0.23581666666666667,fill,
757,condition1,male,hippie,3,NA,hippie_girl1,hippie_guy1,premiere_crit,8,-8,none,Ash,Taylor,female,low,1:30,6,0.2830166666666667,crit,
757,condition1,male,hippie,4,NA,hippie_girl2,hippie_guy2,shopping_crit,3,-10,none,Riley,Sam,female,high,8:00,7,0.2436,crit,
757,condition1,male,fill,NA,4,filler_girl2,filler_guy4,coffee_fill,5,-10,20,Jessie,Shawn,female,high,none,8,0.2309,fill,
861,condition1,male,fill,NA,1,filler_guy2,filler_guy1,restaurant_fill,5,-15,10,Kendall,Casey,male,low,none,1,1.1014166666666667,fill,
861,condition1,male,fill,NA,2,filler_guy4,filler_guy3,coffee_fill,7,-14,15,Taylor,Sam,male,high,none,2,0.4259833333333333,fill,
861,condition1,male,hippie,1,NA,hippie_girl2,hippie_guy2,premiere_crit,4,-4,none,Jamie,Quinn,female,low,1:30,3,0.41645,crit,
861,condition1,male,nerd,2,NA,nerd_guy1,nerd_guy2,airport_crit,5,-6,none,Jordan,Skyler,male,low,9:30,4,0.34985,crit,
861,condition1,female,fill,NA,3,filler_girl2,filler_girl1,store_fill,6,-12,5,Alex,Shawn,female,high,none,5,0.2547333333333333,fill,
861,condition1,female,hippie,3,NA,hippie_guy1,hippie_girl1,bank_crit,7,-8,none,Riley,Jessie,male,high,8:00,6,0.85825,crit,
861,condition1,female,nerd,4,NA,nerd_girl1,nerd_girl2,shopping_crit,0,-4,none,Dakota,Morgan,female,high,3:00,7,3.3677333333333332,crit,
861,condition1,female,fill,NA,4,filler_girl3,filler_girl4,phone_fill,0,-15,20,Ash,Devin,female,low,none,8,0.1956,fill,
666,condition1,male,fill,NA,1,filler_guy4,filler_guy2,phone_fill,5,0,10,Devin,Morgan,male,low,none,1,0.3201333333333333,fill,
666,condition1,female,fill,NA,2,filler_guy3,filler_girl3,store_fill,0,-15,15,Shawn,Taylor,male,high,none,2,0.19045,fill,
666,condition1,male,hippie,1,NA,hippie_girl1,hippie_guy2,airport_crit,-1,0,none,Ash,Sam,female,low,1:30,3,0.31995,crit,
666,condition1,female,nerd,2,NA,nerd_girl1,nerd_girl2,shopping_crit,0,0,none,Jessie,Quinn,female,high,3:00,4,0.13046666666666668,crit,
666,condition1,male,nerd,3,NA,nerd_guy2,nerd_guy1,premiere_crit,2,-2,none,Dakota,Jordan,male,low,9:30,5,0.20753333333333332,crit,
666,condition1,female,hippie,4,NA,hippie_guy1,hippie_girl2,bank_crit,1,-5,none,Jamie,Kendall,male,high,8:00,6,0.2138,crit,
666,condition1,female,fill,NA,3,filler_guy1,filler_girl4,restaurant_fill,5,-6,5,Skyler,Alex,male,low,none,7,0.1397,fill,
666,condition1,female,fill,NA,4,filler_girl2,filler_girl1,coffee_fill,5,-4,20,Casey,Riley,female,high,none,8,0.1556,fill,
694,condition1,male,hippie,1,NA,hippie_girl2,hippie_guy1,airport_crit,8,-9,none,Alex,Jessie,female,low,9:30,1,0.35605,crit,
694,condition1,female,nerd,2,NA,nerd_guy2,nerd_girl2,premiere_crit,8,-9,none,Casey,Devin,male,low,1:30,2,0.2916166666666667,crit,
694,condition1,female,fill,NA,1,filler_girl1,filler_girl2,phone_fill,19,-19,10,Shawn,Morgan,female,low,none,3,0.20721666666666663,fill,
694,condition1,male,nerd,3,NA,nerd_girl1,nerd_guy1,shopping_crit,8,-8,none,Skyler,Riley,female,high,3:00,4,0.26526666666666665,crit,
694,condition1,male,fill,NA,2,filler_guy1,filler_guy2,store_fill,20,-20,15,Jordan,Sam,male,high,none,5,0.16053333333333333,fill,
694,condition1,male,fill,NA,3,filler_guy3,filler_guy4,coffee_fill,20,-20,20,Jamie,Quinn,male,high,none,6,0.13833333333333334,fill,
694,condition1,female,fill,NA,4,filler_girl3,filler_girl4,restaurant_fill,20,-20,5,Dakota,Taylor,female,low,none,7,0.18165,fill,
694,condition1,male,hippie,4,NA,hippie_girl1,hippie_guy2,bank_crit,13,-11,none,Ash,Kendall,female,high,8:00,8,0.3714,crit,
632,condition1,male,nerd,1,NA,nerd_girl1,nerd_guy1,airport_crit,0,0,none,Devin,Skyler,female,low,3:00,1,0.37445,crit,
632,condition1,female,fill,NA,1,filler_girl4,filler_girl1,coffee_fill,0,0,5,Taylor,Riley,female,high,none,2,0.3751333333333333,fill,
632,condition1,male,fill,NA,2,filler_girl2,filler_guy4,phone_fill,0,0,10,Sam,Quinn,female,low,none,3,0.23463333333333333,fill,
632,condition1,female,hippie,2,NA,hippie_guy2,hippie_girl1,bank_crit,0,0,none,Alex,Shawn,male,high,8:00,4,0.27508333333333335,crit,
632,condition1,male,fill,NA,3,filler_guy1,filler_guy3,store_fill,20,0,15,Morgan,Kendall,male,high,none,5,0.16398333333333334,fill,
632,condition1,female,hippie,3,NA,hippie_guy1,hippie_girl2,premiere_crit,20,0,none,Ash,Jordan,male,low,1:30,6,0.19146666666666667,crit,
632,condition1,female,fill,NA,4,filler_guy2,filler_girl3,restaurant_fill,19,0,20,Casey,Jamie,male,low,none,7,0.11161666666666668,fill,
632,condition1,male,nerd,4,NA,nerd_girl2,nerd_guy2,shopping_crit,20,-20,none,Jessie,Dakota,female,high,9:30,8,0.12158333333333332,crit,
864,condition1,male,hippie,1,NA,hippie_girl2,hippie_guy1,premiere_crit,-10,-19,none,Dakota,Casey,female,low,9:30,1,2.3295,crit,
864,condition1,female,fill,NA,1,filler_girl1,filler_girl3,restaurant_fill,0,-20,15,Quinn,Jessie,female,low,none,2,1.3119833333333333,fill,
864,condition1,male,fill,NA,2,filler_guy4,filler_guy3,store_fill,5,-11,5,Shawn,Riley,male,high,none,3,1.310466666666667,fill,
864,condition1,female,nerd,2,NA,nerd_girl1,nerd_girl2,airport_crit,-10,-19,none,Ash,Devin,female,low,1:30,4,1.161166666666667,crit,
864,condition1,male,fill,NA,3,filler_girl2,filler_guy1,phone_fill,10,-11,20,Jordan,Sam,female,low,none,5,0.48065,fill,
864,condition1,female,fill,NA,4,filler_guy2,filler_girl4,coffee_fill,5,-10,10,Kendall,Jamie,male,high,none,6,0.7825666666666666,fill,
864,condition1,male,nerd,3,NA,nerd_guy1,nerd_guy2,shopping_crit,6,-19,none,Skyler,Alex,male,high,3:00,7,0.9730833333333332,crit,
864,condition1,female,hippie,4,NA,hippie_guy2,hippie_girl1,bank_crit,3,-9,none,Taylor,Morgan,male,high,8:00,8,1.0501333333333334,crit,
