workerid,proliferate.condition,answerer gender,character_type,crit_trial_number,fill_trial_number,image1,image2,item,maximum,minimum,minute,name1,name2,questioner gender,stakes,time,trial_number,trial_time_minutes,trial_type,error
417,condition1,female,nerd,3,NA,nerd_guy2,nerd_girl2,premiere_crit,5,-13,none,Casey,Shawn,male,low,9:30,5,0.16546666666666668,crit,
417,condition1,male,fill,NA,3,filler_girl3,filler_guy4,phone_fill,5,-7,15,Morgan,Alex,female,low,none,6,0.12375,fill,
417,condition1,male,nerd,4,NA,nerd_girl1,nerd_guy1,shopping_crit,5,-5,none,Devin,Quinn,female,high,8:00,7,0.12378333333333331,crit,
417,condition1,female,fill,NA,4,filler_guy2,filler_girl4,coffee_fill,4,-3,5,Dakota,Jamie,male,high,none,8,0.1687,fill,
466,condition1,female,fill,NA,1,filler_guy2,filler_girl2,phone_fill,11,-16,5,Jessie,Shawn,male,low,none,1,0.29433333333333334,fill,
466,condition1,male,nerd,1,NA,nerd_guy1,nerd_guy2,premiere_crit,6,-9,none,Morgan,Taylor,male,low,1:30,2,0.2984,crit,
466,condition1,female,nerd,2,NA,nerd_girl1,nerd_girl2,airport_crit,0,-15,none,Riley,Jordan,female,low,9:30,3,0.19871666666666668,crit,
466,condition1,male,fill,NA,2,filler_guy1,filler_guy4,coffee_fill,16,0,15,Dakota,Kendall,male,high,none,4,0.18513333333333337,fill,
466,condition1,male,hippie,3,NA,hippie_girl2,hippie_guy2,shopping_crit,7,0,none,Jamie,Devin,female,high,3:00,5,0.2532,crit,
466,condition1,female,fill,NA,3,filler_guy3,filler_girl4,restaurant_fill,20,-19,20,Ash,Sam,male,low,none,6,0.17316666666666666,fill,
466,condition1,female,fill,NA,4,filler_girl3,filler_girl1,store_fill,11,-10,10,Casey,Alex,female,high,none,7,0.24918333333333337,fill,
466,condition1,male,hippie,4,NA,hippie_girl1,hippie_guy1,bank_crit,11,0,none,Quinn,Skyler,female,high,8:00,8,0.20711666666666667,crit,
242,condition1,male,fill,NA,1,filler_girl2,filler_guy3,restaurant_fill,20,-19,20,Riley,Casey,female,low,none,1,0.4000166666666667,fill,
242,condition1,male,nerd,1,NA,nerd_guy1,nerd_guy2,premiere_crit,11,-10,none,Devin,Jamie,male,low,1:30,2,0.4121,crit,
242,condition1,female,fill,NA,2,filler_girl4,filler_girl1,store_fill,11,-14,15,Dakota,Sam,female,high,none,3,0.7771666666666667,fill,
242,condition1,female,hippie,2,NA,hippie_guy1,hippie_girl2,shopping_crit,13,-13,none,Ash,Shawn,male,high,8:00,4,0.3342,crit,
242,condition1,male,fill,NA,3,filler_guy1,filler_guy2,coffee_fill,-7,-19,5,Jessie,Quinn,male,high,none,5,0.24671666666666667,fill,
242,condition1,female,nerd,3,NA,nerd_girl1,nerd_girl2,airport_crit,-2,-14,none,Alex,Skyler,female,low,9:30,6,0.4428,crit,
242,condition1,male,fill,NA,4,filler_girl3,filler_guy4,phone_fill,-4,-18,10,Kendall,Jordan,female,low,none,7,0.25501666666666667,fill,
242,condition1,male,hippie,4,NA,hippie_girl1,hippie_guy2,bank_crit,7,-9,none,Taylor,Morgan,female,high,3:00,8,0.8865833333333333,crit,
523,condition1,female,hippie,1,NA,hippie_guy2,hippie_girl1,premiere_crit,5,-7,none,Alex,Morgan,male,low,1:30,1,0.39393333333333336,crit,
523,condition1,male,fill,NA,1,filler_girl4,filler_guy3,store_fill,10,-20,15,Ash,Sam,female,high,none,2,0.29381666666666667,fill,
523,condition1,female,fill,NA,2,filler_girl1,filler_girl3,restaurant_fill,15,-18,20,Shawn,Casey,female,low,none,3,0.20446666666666663,fill,
523,condition1,female,nerd,2,NA,nerd_girl2,nerd_girl1,bank_crit,3,-5,none,Jordan,Jamie,female,high,3:00,4,0.23908333333333337,crit,
523,condition1,female,hippie,3,NA,hippie_guy1,hippie_girl2,airport_crit,4,-7,none,Taylor,Riley,male,low,9:30,5,0.26836666666666664,crit,
523,condition1,female,fill,NA,3,filler_guy1,filler_girl2,coffee_fill,11,-15,10,Jessie,Kendall,male,high,none,6,0.2956166666666667,fill,
523,condition1,male,fill,NA,4,filler_guy4,filler_guy2,phone_fill,11,-17,5,Dakota,Devin,male,low,none,7,0.25088333333333335,fill,
523,condition1,male,nerd,4,NA,nerd_guy1,nerd_guy2,shopping_crit,3,-3,none,Skyler,Quinn,male,high,8:00,8,0.23648333333333332,crit,
513,condition1,male,fill,NA,1,filler_girl1,filler_guy3,coffee_fill,11,-6,5,Morgan,Jamie,female,high,none,1,0.5368,fill,
513,condition1,female,hippie,1,NA,hippie_girl2,hippie_girl1,premiere_crit,-2,-6,none,Devin,Ash,female,low,3:00,2,0.41905,crit,
513,condition1,male,nerd,2,NA,nerd_guy1,nerd_guy2,shopping_crit,1,-5,none,Quinn,Casey,male,high,9:30,3,0.3858333333333333,crit,
513,condition1,male,hippie,3,NA,hippie_guy2,hippie_guy1,airport_crit,1,-5,none,Shawn,Jessie,male,low,8:00,4,0.3085,crit,
513,condition1,male,fill,NA,2,filler_girl3,filler_guy2,phone_fill,12,-11,15,Kendall,Alex,female,low,none,5,0.3059,fill,
513,condition1,female,fill,NA,3,filler_girl2,filler_girl4,store_fill,11,-10,10,Skyler,Sam,female,high,none,6,0.22471666666666668,fill,
513,condition1,male,fill,NA,4,filler_guy4,filler_guy1,restaurant_fill,15,-11,20,Taylor,Dakota,male,low,none,7,0.22886666666666663,fill,
513,condition1,female,nerd,4,NA,nerd_girl2,nerd_girl1,bank_crit,0,-5,none,Riley,Jordan,female,high,1:30,8,0.29885,crit,
446,condition1,female,hippie,1,NA,hippie_guy1,hippie_girl1,bank_crit,0,-5,none,Ash,Jessie,male,high,3:00,1,0.25115,crit,
446,condition1,female,fill,NA,1,filler_guy1,filler_girl4,store_fill,0,-20,5,Jamie,Sam,male,high,none,2,0.17138333333333333,fill,
446,condition1,female,hippie,2,NA,hippie_guy2,hippie_girl2,airport_crit,0,-5,none,Dakota,Quinn,male,low,9:30,3,0.4739333333333333,crit,
446,condition1,male,nerd,3,NA,nerd_girl2,nerd_guy1,premiere_crit,0,0,none,Morgan,Jordan,female,low,8:00,4,0.12468333333333333,crit,
446,condition1,male,fill,NA,2,filler_guy4,filler_guy3,phone_fill,0,-11,20,Shawn,Devin,male,low,none,5,0.15355,fill,
446,condition1,female,fill,NA,3,filler_guy2,filler_girl2,restaurant_fill,0,-20,15,Alex,Riley,male,low,none,6,0.2892166666666667,fill,
446,condition1,male,nerd,4,NA,nerd_girl1,nerd_guy2,shopping_crit,0,0,none,Casey,Skyler,female,high,1:30,7,0.07923333333333334,crit,
446,condition1,female,fill,NA,4,filler_girl1,filler_girl3,coffee_fill,0,0,10,Kendall,Taylor,female,high,none,8,0.17418333333333333,fill,
456,condition1,male,fill,NA,1,filler_girl1,filler_guy1,store_fill,0,0,5,Quinn,Jamie,female,high,none,1,0.7331666666666666,fill,
456,condition1,female,hippie,1,NA,hippie_guy1,hippie_girl1,premiere_crit,2,-2,none,Ash,Dakota,male,low,1:30,2,0.45835,crit,
456,condition1,female,hippie,2,NA,hippie_guy2,hippie_girl2,shopping_crit,2,-5,none,Jessie,Sam,male,high,8:00,3,0.37598333333333334,crit,
456,condition1,male,nerd,3,NA,nerd_girl2,nerd_guy1,airport_crit,5,-5,none,Devin,Morgan,female,low,9:30,4,0.2727,crit,
456,condition1,male,fill,NA,2,filler_guy3,filler_guy4,coffee_fill,5,-5,20,Alex,Casey,male,high,none,5,0.23118333333333332,fill,
456,condition1,female,fill,NA,3,filler_girl4,filler_girl2,phone_fill,6,-5,15,Riley,Shawn,female,low,none,6,0.2119,fill,
456,condition1,male,fill,NA,4,filler_girl3,filler_guy2,restaurant_fill,10,0,10,Skyler,Kendall,female,low,none,7,0.18143333333333336,fill,
456,condition1,male,nerd,4,NA,nerd_girl1,nerd_guy2,bank_crit,1,-3,none,Taylor,Jordan,female,high,3:00,8,0.25476666666666664,crit,
195,condition1,male,hippie,1,NA,hippie_girl1,hippie_guy2,premiere_crit,-5,-20,none,Jordan,Morgan,female,low,3:00,1,0.6362,crit,
195,condition1,female,nerd,2,NA,nerd_guy1,nerd_girl2,bank_crit,0,0,none,Jessie,Kendall,male,high,1:30,2,0.5544,crit,
195,condition1,male,fill,NA,1,filler_girl4,filler_guy3,coffee_fill,10,-10,10,Jamie,Shawn,female,high,none,3,0.5027166666666667,fill,
195,condition1,male,fill,NA,2,filler_guy4,filler_guy1,phone_fill,3,-3,5,Sam,Dakota,male,low,none,4,0.22703333333333336,fill,
195,condition1,male,hippie,3,NA,hippie_girl2,hippie_guy1,shopping_crit,0,0,none,Quinn,Riley,female,high,9:30,5,0.277,crit,
195,condition1,male,nerd,4,NA,nerd_girl1,nerd_guy2,airport_crit,0,0,none,Ash,Casey,female,low,8:00,6,0.3837,crit,
195,condition1,male,fill,NA,3,filler_girl2,filler_guy2,store_fill,18,-19,20,Taylor,Alex,female,high,none,7,0.2411,fill,
195,condition1,female,fill,NA,4,filler_girl3,filler_girl1,restaurant_fill,15,-15,15,Devin,Skyler,female,low,none,8,0.18708333333333332,fill,
576,condition1,male,fill,NA,1,filler_guy2,filler_guy3,coffee_fill,10,0,20,Casey,Jamie,male,high,none,1,0.6366666666666667,fill,
576,condition1,male,nerd,1,NA,nerd_girl2,nerd_guy2,bank_crit,6,-5,none,Alex,Ash,female,high,8:00,2,0.30573333333333336,crit,
576,condition1,male,hippie,2,NA,hippie_girl2,hippie_guy2,shopping_crit,3,-2,none,Jessie,Shawn,female,high,9:30,3,0.33,crit,
576,condition1,male,fill,NA,2,filler_girl4,filler_guy4,restaurant_fill,7,-12,15,Skyler,Sam,female,low,none,4,0.1916,fill,
576,condition1,female,fill,NA,3,filler_girl3,filler_girl1,phone_fill,7,-12,5,Morgan,Quinn,female,low,none,5,0.14293333333333333,fill,
576,condition1,female,fill,NA,4,filler_guy1,filler_girl2,store_fill,12,-6,10,Devin,Riley,male,high,none,6,0.14413333333333334,fill,
576,condition1,male,nerd,3,NA,nerd_girl1,nerd_guy1,premiere_crit,4,-3,none,Jordan,Taylor,female,low,1:30,7,0.18253333333333333,crit,
576,condition1,male,hippie,4,NA,hippie_girl1,hippie_guy1,airport_crit,5,-5,none,Kendall,Dakota,female,low,3:00,8,0.13346666666666668,crit,
244,condition1,male,fill,NA,1,filler_girl2,filler_guy3,coffee_fill,20,-20,5,Jamie,Skyler,female,high,none,1,0.6403833333333333,fill,
244,condition1,male,hippie,1,NA,hippie_guy1,hippie_guy2,airport_crit,20,-20,none,Riley,Casey,male,low,3:00,2,0.2566333333333333,crit,
244,condition1,female,fill,NA,2,filler_guy2,filler_girl3,phone_fill,20,-20,20,Sam,Taylor,male,low,none,3,0.14586666666666667,fill,
244,condition1,male,nerd,2,NA,nerd_guy1,nerd_guy2,premiere_crit,20,0,none,Dakota,Quinn,male,low,1:30,4,0.18998333333333337,crit,
244,condition1,female,fill,NA,3,filler_girl1,filler_girl4,restaurant_fill,20,-20,10,Morgan,Devin,female,low,none,5,0.2056,fill,
244,condition1,male,fill,NA,4,filler_guy1,filler_guy4,store_fill,20,0,15,Shawn,Alex,male,high,none,6,0.13613333333333333,fill,
244,condition1,female,nerd,3,NA,nerd_girl2,nerd_girl1,shopping_crit,20,0,none,Jordan,Ash,female,high,9:30,7,0.16186666666666666,crit,
244,condition1,female,hippie,4,NA,hippie_girl2,hippie_girl1,bank_crit,0,0,none,Kendall,Jessie,female,high,8:00,8,0.17983333333333337,crit,
206,condition1,female,fill,NA,1,filler_guy2,filler_girl2,coffee_fill,-1,-19,10,Alex,Skyler,male,high,none,1,0.2903,fill,
206,condition1,female,hippie,1,NA,hippie_guy1,hippie_girl1,shopping_crit,0,0,none,Ash,Casey,male,high,8:00,2,0.49895,crit,
206,condition1,male,fill,NA,2,filler_girl3,filler_guy1,restaurant_fill,14,-20,15,Jamie,Morgan,female,low,none,3,0.18583333333333332,fill,
206,condition1,male,nerd,2,NA,nerd_girl2,nerd_guy1,premiere_crit,-12,-14,none,Sam,Dakota,female,low,9:30,4,0.1445,crit,
206,condition1,female,fill,NA,3,filler_guy3,filler_girl4,phone_fill,0,0,20,Riley,Devin,male,low,none,5,0.25078333333333336,fill,
206,condition1,male,hippie,3,NA,hippie_girl2,hippie_guy2,bank_crit,11,-12,none,Jordan,Kendall,female,high,3:00,6,0.18998333333333337,crit,
206,condition1,female,fill,NA,4,filler_guy4,filler_girl1,store_fill,20,-20,5,Jessie,Taylor,male,high,none,7,0.20015,fill,
206,condition1,female,nerd,4,NA,nerd_guy2,nerd_girl1,airport_crit,0,0,none,Quinn,Shawn,male,low,1:30,8,0.07048333333333333,crit,
455,condition1,male,nerd,1,NA,nerd_guy2,nerd_guy1,bank_crit,-13,-17,none,Kendall,Alex,male,high,9:30,1,0.3972333333333333,crit,
455,condition1,male,fill,NA,1,filler_girl4,filler_guy3,phone_fill,12,16,20,Jessie,Devin,female,low,none,2,0.19715,fill,
455,condition1,male,fill,NA,2,filler_guy1,filler_guy4,coffee_fill,7,-12,5,Quinn,Skyler,male,high,none,3,4.477666666666667,fill,
455,condition1,male,hippie,2,NA,hippie_girl2,hippie_guy1,airport_crit,9,0,none,Morgan,Shawn,female,low,8:00,4,0.17823333333333333,crit,
455,condition1,female,fill,NA,3,filler_girl3,filler_girl2,restaurant_fill,12,0,10,Sam,Riley,female,low,none,5,0.09628333333333332,fill,
455,condition1,male,hippie,3,NA,hippie_girl1,hippie_guy2,premiere_crit,8,1,none,Jordan,Ash,female,low,3:00,6,0.15616666666666668,crit,
455,condition1,male,fill,NA,4,filler_girl1,filler_guy2,store_fill,0,-12,15,Taylor,Dakota,female,high,none,7,0.14578333333333332,fill,
455,condition1,female,nerd,4,NA,nerd_girl2,nerd_girl1,shopping_crit,10,-11,none,Jamie,Casey,female,high,1:30,8,0.09743333333333332,crit,
267,condition1,female,fill,NA,1,filler_guy4,filler_girl1,store_fill,10,-10,15,Sam,Jamie,male,high,none,1,1.41175,fill,
267,condition1,female,fill,NA,2,filler_guy2,filler_girl2,phone_fill,8,-7,5,Ash,Quinn,male,low,none,2,0.20128333333333337,fill,
267,condition1,female,fill,NA,3,filler_guy3,filler_girl3,coffee_fill,7,-8,10,Devin,Morgan,male,high,none,3,0.15493333333333334,fill,
267,condition1,female,nerd,1,NA,nerd_girl2,nerd_girl1,shopping_crit,7,-8,none,Taylor,Kendall,female,high,8:00,4,0.23413333333333333,crit,
267,condition1,male,fill,NA,4,filler_girl4,filler_guy1,restaurant_fill,11,-10,20,Casey,Jessie,female,low,none,5,0.2204,fill,
267,condition1,male,nerd,2,NA,nerd_guy1,nerd_guy2,bank_crit,4,-4,none,Skyler,Jordan,male,high,1:30,6,0.4335333333333333,crit,
267,condition1,male,hippie,3,NA,hippie_girl1,hippie_guy1,airport_crit,5,-5,none,Alex,Dakota,female,low,3:00,7,0.20583333333333337,crit,
267,condition1,male,hippie,4,NA,hippie_girl2,hippie_guy2,premiere_crit,3,-4,none,Riley,Shawn,female,low,9:30,8,0.18386666666666668,crit,
265,condition1,female,nerd,1,NA,nerd_girl1,nerd_girl2,bank_crit,-5,-5,none,Dakota,Shawn,female,high,9:30,1,0.48591666666666666,crit,
265,condition1,female,fill,NA,1,filler_girl2,filler_girl1,phone_fill,0,-20,5,Quinn,Jordan,female,low,none,2,0.33061666666666667,fill,
265,condition1,male,hippie,2,NA,hippie_girl2,hippie_guy1,premiere_crit,-10,-3,none,Kendall,Jessie,female,low,8:00,3,0.60045,crit,
265,condition1,male,hippie,3,NA,hippie_girl1,hippie_guy2,airport_crit,-5,-5,none,Alex,Casey,female,low,3:00,4,0.5026,crit,
265,condition1,male,nerd,4,NA,nerd_guy1,nerd_guy2,shopping_crit,-11,-5,none,Sam,Devin,male,high,1:30,5,0.3546166666666667,crit,
265,condition1,female,fill,NA,2,filler_girl3,filler_girl4,coffee_fill,0,-20,20,Jamie,Taylor,female,high,none,6,0.4407333333333333,fill,
265,condition1,male,fill,NA,3,filler_guy4,filler_guy3,store_fill,20,-20,10,Skyler,Morgan,male,high,none,7,0.3122333333333333,fill,
265,condition1,male,fill,NA,4,filler_guy1,filler_guy2,restaurant_fill,20,-20,15,Ash,Riley,male,low,none,8,0.34035,fill,
449,condition1,female,hippie,1,NA,hippie_girl1,hippie_girl2,shopping_crit,4,-3,none,Jordan,Alex,female,high,8:00,1,0.2956666666666667,crit,
449,condition1,female,fill,NA,1,filler_guy4,filler_girl4,coffee_fill,6,-4,5,Sam,Ash,male,high,none,2,0.15755,fill,
449,condition1,male,nerd,2,NA,nerd_guy2,nerd_guy1,bank_crit,3,-3,none,Riley,Kendall,male,high,9:30,3,0.19401666666666667,crit,
449,condition1,female,nerd,3,NA,nerd_girl1,nerd_girl2,premiere_crit,3,-2,none,Shawn,Jessie,female,low,1:30,4,0.1457,crit,
449,condition1,male,hippie,4,NA,hippie_guy1,hippie_guy2,airport_crit,5,-3,none,Dakota,Morgan,male,low,3:00,5,0.16243333333333335,crit,
449,condition1,male,fill,NA,2,filler_guy1,filler_guy3,restaurant_fill,4,-4,20,Quinn,Devin,male,low,none,6,0.13831666666666667,fill,
449,condition1,female,fill,NA,3,filler_guy2,filler_girl2,store_fill,3,-3,15,Jamie,Casey,male,high,none,7,0.11198333333333334,fill,
449,condition1,female,fill,NA,4,filler_girl3,filler_girl1,phone_fill,3,-3,10,Skyler,Taylor,female,low,none,8,0.10983333333333334,fill,
204,condition1,male,hippie,1,NA,hippie_girl1,hippie_guy1,premiere_crit,0,0,none,Alex,Kendall,female,low,9:30,1,0.55045,crit,
204,condition1,male,fill,NA,1,filler_girl4,filler_guy3,phone_fill,5,-5,5,Morgan,Skyler,female,low,none,2,0.28073333333333333,fill,
204,condition1,male,fill,NA,2,filler_girl1,filler_guy4,restaurant_fill,0,-15,15,Casey,Shawn,female,low,none,3,0.19553333333333336,fill,
204,condition1,male,hippie,2,NA,hippie_girl2,hippie_guy2,airport_crit,0,-5,none,Taylor,Dakota,female,low,3:00,4,0.1896,crit,
204,condition1,male,fill,NA,3,filler_girl2,filler_guy1,store_fill,0,-11,20,Sam,Jamie,female,high,none,5,0.11411666666666669,fill,
204,condition1,male,fill,NA,4,filler_girl3,filler_guy2,coffee_fill,0,-7,10,Ash,Riley,female,high,none,6,0.13376666666666667,fill,
204,condition1,male,nerd,3,NA,nerd_guy1,nerd_guy2,bank_crit,0,-3,none,Jessie,Quinn,male,high,1:30,7,0.121,crit,
204,condition1,female,nerd,4,NA,nerd_girl1,nerd_girl2,shopping_crit,0,-5,none,Jordan,Devin,female,high,8:00,8,0.13816666666666666,crit,
178,condition1,female,nerd,1,NA,nerd_guy2,nerd_girl1,shopping_crit,2,-12,none,Dakota,Shawn,male,high,3:00,1,0.8065,crit,
178,condition1,male,fill,NA,1,filler_girl1,filler_guy3,coffee_fill,6,-9,5,Kendall,Skyler,female,high,none,2,0.5309666666666667,fill,
178,condition1,female,nerd,2,NA,nerd_guy1,nerd_girl2,airport_crit,0,-6,none,Quinn,Devin,male,low,9:30,3,0.3429333333333333,crit,
178,condition1,male,hippie,3,NA,hippie_guy1,hippie_guy2,premiere_crit,4,-5,none,Alex,Jamie,male,low,1:30,4,0.3361166666666667,crit,
178,condition1,male,fill,NA,2,filler_girl3,filler_guy4,restaurant_fill,5,-7,10,Taylor,Jessie,female,low,none,5,0.24463333333333337,fill,
178,condition1,female,hippie,4,NA,hippie_girl2,hippie_girl1,bank_crit,0,-4,none,Sam,Jordan,female,high,8:00,6,0.3532166666666667,crit,
178,condition1,male,fill,NA,3,filler_girl2,filler_guy1,phone_fill,6,-14,15,Ash,Riley,female,low,none,7,0.3761,fill,
178,condition1,female,fill,NA,4,filler_guy2,filler_girl4,store_fill,12,-16,20,Morgan,Casey,male,high,none,8,0.45126666666666665,fill,
187,condition1,female,fill,NA,1,filler_girl2,filler_girl1,phone_fill,0,-13,20,Ash,Skyler,female,low,none,1,0.42133333333333334,fill,
187,condition1,male,hippie,1,NA,hippie_girl2,hippie_guy1,airport_crit,0,0,none,Riley,Jordan,female,low,8:00,2,0.3187833333333333,crit,
187,condition1,male,nerd,2,NA,nerd_girl2,nerd_guy1,bank_crit,5,-10,none,Sam,Alex,female,high,9:30,3,0.16901666666666668,crit,
187,condition1,male,fill,NA,2,filler_girl3,filler_guy2,coffee_fill,0,-20,10,Devin,Quinn,female,high,none,4,0.1732,fill,
187,condition1,male,fill,NA,3,filler_guy3,filler_guy4,store_fill,13,-13,15,Casey,Shawn,male,high,none,5,0.2517333333333333,fill,
187,condition1,female,hippie,3,NA,hippie_guy2,hippie_girl1,shopping_crit,5,-10,none,Taylor,Dakota,male,high,3:00,6,0.18226666666666663,crit,
187,condition1,female,fill,NA,4,filler_guy1,filler_girl4,restaurant_fill,5,-10,5,Jessie,Jamie,male,low,none,7,1.9502833333333336,fill,
187,condition1,female,nerd,4,NA,nerd_guy2,nerd_girl1,premiere_crit,5,-10,none,Kendall,Morgan,male,low,1:30,8,0.1925333333333333,crit,
238,condition1,male,fill,NA,1,filler_girl2,filler_guy4,restaurant_fill,14,-15,15,Devin,Dakota,female,low,none,1,0.8894666666666666,fill,
238,condition1,female,fill,NA,2,filler_guy3,filler_girl3,phone_fill,17,-14,20,Morgan,Taylor,male,low,none,2,0.2411,fill,
238,condition1,male,nerd,1,NA,nerd_guy2,nerd_guy1,premiere_crit,11,-7,none,Skyler,Quinn,male,low,3:00,3,0.26406666666666667,crit,
238,condition1,male,hippie,2,NA,hippie_girl1,hippie_guy1,bank_crit,6,-6,none,Jamie,Sam,female,high,9:30,4,0.20583333333333337,crit,
238,condition1,female,hippie,3,NA,hippie_guy2,hippie_girl2,airport_crit,5,-10,none,Ash,Riley,male,low,8:00,5,0.18253333333333333,crit,
238,condition1,female,fill,NA,3,filler_girl1,filler_girl4,coffee_fill,3,-5,5,Casey,Jessie,female,high,none,6,0.25335,fill,
238,condition1,female,nerd,4,NA,nerd_girl1,nerd_girl2,shopping_crit,0,-5,none,Kendall,Jordan,female,high,1:30,7,0.2153,crit,
238,condition1,male,fill,NA,4,filler_guy2,filler_guy1,store_fill,-6,-12,10,Shawn,Alex,male,high,none,8,0.17275,fill,
509,condition1,male,nerd,1,NA,nerd_girl1,nerd_guy1,bank_crit,5,-5,none,Devin,Sam,female,high,3:00,1,0.2754333333333333,crit,
509,condition1,male,hippie,2,NA,hippie_girl1,hippie_guy2,airport_crit,6,-9,none,Dakota,Jessie,female,low,1:30,2,0.16021666666666667,crit,
509,condition1,female,hippie,3,NA,hippie_guy1,hippie_girl2,shopping_crit,-6,-20,none,Quinn,Taylor,male,high,9:30,3,0.18385,crit,
509,condition1,female,fill,NA,1,filler_girl2,filler_girl4,store_fill,5,-16,10,Riley,Morgan,female,high,none,4,0.15158333333333332,fill,
509,condition1,male,fill,NA,2,filler_guy4,filler_guy2,coffee_fill,-9,-19,20,Shawn,Alex,male,high,none,5,0.1332,fill,
509,condition1,male,nerd,4,NA,nerd_girl2,nerd_guy2,premiere_crit,3,-9,none,Jamie,Casey,female,low,8:00,6,0.16768333333333332,crit,
509,condition1,female,fill,NA,3,filler_guy1,filler_girl1,restaurant_fill,4,-7,15,Skyler,Ash,male,low,none,7,0.13115,fill,
509,condition1,female,fill,NA,4,filler_guy3,filler_girl3,phone_fill,-4,-15,5,Kendall,Jordan,male,low,none,8,0.12886666666666666,fill,
301,condition1,female,nerd,1,NA,nerd_girl1,nerd_girl2,shopping_crit,5,-10,none,Taylor,Skyler,female,high,3:00,1,0.43011666666666665,crit,
301,condition1,female,fill,NA,1,filler_girl3,filler_girl1,restaurant_fill,6,-15,5,Morgan,Jamie,female,low,none,2,0.22576666666666667,fill,
301,condition1,male,hippie,2,NA,hippie_guy2,hippie_guy1,bank_crit,2,-5,none,Jessie,Casey,male,high,1:30,3,0.3114166666666667,crit,
301,condition1,male,nerd,3,NA,nerd_guy1,nerd_guy2,airport_crit,5,-5,none,Quinn,Alex,male,low,8:00,4,0.4223666666666666,crit,
301,condition1,male,fill,NA,2,filler_guy3,filler_guy4,store_fill,6,-15,20,Shawn,Ash,male,high,none,5,0.2039,fill,
301,condition1,female,fill,NA,3,filler_guy1,filler_girl2,phone_fill,5,-20,15,Dakota,Sam,male,low,none,6,0.13483333333333333,fill,
301,condition1,female,hippie,4,NA,hippie_girl1,hippie_girl2,premiere_crit,10,-11,none,Kendall,Riley,female,low,9:30,7,0.21356666666666663,crit,
301,condition1,male,fill,NA,4,filler_girl4,filler_guy2,coffee_fill,5,-15,10,Devin,Jordan,female,high,none,8,0.17858333333333334,fill,
307,condition1,male,nerd,1,NA,nerd_girl2,nerd_guy1,premiere_crit,0,-2,none,Skyler,Sam,female,low,9:30,1,1.2746166666666667,crit,
307,condition1,female,hippie,2,NA,hippie_guy1,hippie_girl2,shopping_crit,2,-3,none,Casey,Jordan,male,high,3:00,2,0.47053333333333336,crit,
307,condition1,female,fill,NA,1,filler_girl4,filler_girl3,phone_fill,3,-10,10,Quinn,Shawn,female,low,none,3,0.25858333333333333,fill,
307,condition1,male,fill,NA,2,filler_girl1,filler_guy3,restaurant_fill,5,-10,20,Devin,Jessie,female,low,none,4,0.2689666666666667,fill,
307,condition1,female,fill,NA,3,filler_guy1,filler_girl2,store_fill,3,-3,5,Taylor,Kendall,male,high,none,5,0.1851,fill,
307,condition1,male,hippie,3,NA,hippie_girl1,hippie_guy2,bank_crit,2,-2,none,Morgan,Alex,female,high,1:30,6,0.26588333333333336,crit,
307,condition1,male,nerd,4,NA,nerd_girl1,nerd_guy2,airport_crit,2,-2,none,Dakota,Ash,female,low,8:00,7,0.26195,crit,
307,condition1,male,fill,NA,4,filler_guy4,filler_guy2,coffee_fill,4,-5,15,Jamie,Riley,male,high,none,8,0.345,fill,
516,condition1,male,fill,NA,1,filler_girl2,filler_guy4,store_fill,10,-10,15,Kendall,Jamie,female,high,none,1,0.48156666666666664,fill,
516,condition1,male,hippie,1,NA,hippie_girl1,hippie_guy1,shopping_crit,5,-10,none,Quinn,Casey,female,high,8:00,2,0.3499333333333333,crit,
516,condition1,female,fill,NA,2,filler_guy1,filler_girl3,restaurant_fill,15,-10,20,Shawn,Morgan,male,low,none,3,0.21115,fill,
516,condition1,female,hippie,2,NA,hippie_guy2,hippie_girl2,premiere_crit,10,-10,none,Devin,Riley,male,low,3:00,4,0.20576666666666665,crit,
516,condition1,male,fill,NA,3,filler_girl4,filler_guy2,coffee_fill,9,-7,5,Ash,Jordan,female,high,none,5,0.21553333333333333,fill,
516,condition1,female,fill,NA,4,filler_guy3,filler_girl1,phone_fill,9,-10,10,Alex,Sam,male,low,none,6,0.1667,fill,
516,condition1,male,nerd,3,NA,nerd_girl2,nerd_guy1,bank_crit,3,-4,none,Jessie,Dakota,female,high,1:30,7,0.3957,crit,
516,condition1,female,nerd,4,NA,nerd_guy2,nerd_girl1,airport_crit,4,-4,none,Taylor,Skyler,male,low,9:30,8,0.19746666666666668,crit,
346,condition1,male,hippie,1,NA,hippie_girl1,hippie_guy1,bank_crit,5,-5,none,Quinn,Dakota,female,high,8:00,1,0.5163833333333333,crit,
346,condition1,female,hippie,2,NA,hippie_guy2,hippie_girl2,airport_crit,5,-5,none,Jamie,Shawn,male,low,1:30,2,0.26576666666666665,crit,
346,condition1,female,fill,NA,1,filler_girl1,filler_girl3,phone_fill,10,-10,10,Jessie,Kendall,female,low,none,3,0.29083333333333333,fill,
346,condition1,male,nerd,3,NA,nerd_girl1,nerd_guy2,premiere_crit,5,-5,none,Taylor,Skyler,female,low,9:30,4,0.2293,crit,
346,condition1,female,nerd,4,NA,nerd_guy1,nerd_girl2,shopping_crit,5,-5,none,Devin,Jordan,male,high,3:00,5,0.29225,crit,
